source_id,corpus,folder_name,material_type,clean_source_path,clean_match_confidence,duplicate_group,report_file_count,report_characters,report_lines,review_status,evidence_level,notes
B0111,book,Design History and Culture ： Methods and Approaches -- Javier Gimeno-Martínez --,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Design History and Culture ： Methods and Approaches -- Javier Gimeno-Martínez --.md,1.0,,25,186581,3736,machine_read_complete,V2,
B0112,book,Design Research Now __ The Uneasy Relationship between -- Susann Vihma; Ralf Mic,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Design Research Now __ The Uneasy Relationship between -- Susann Vihma; Ralf Mic_clean.md,1.0,,9,117183,2110,machine_read_complete,V2,
B0113,book,"Design Research： Methods and Perspectives (The MIT Press) -- Laurel, Brenda -- C",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Design Research： Methods and Perspectives (The MIT Press) -- Laurel, Brenda -- C.md",1.0,,52,256892,6207,machine_read_complete,V2,
B0114,book,"Design, Empathy, Interpretation： Toward Interpretive Design -- Koskinen, Ilpo_ -",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Design, Empathy, Interpretation： Toward Interpretive Design -- Koskinen, Ilpo_ -.md",1.0,,14,161086,4240,machine_read_complete,V2,
B0115,book,"Design, History and Time _ New Temporalities in a Digital -- Hendon, Zoë (editor",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Design, History and Time _ New Temporalities in a Digital -- Hendon, Zoë (editor.md",1.0,,34,354763,8014,machine_read_complete,V2,
B0116,book,Designing Interactions,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Designing Interactions.md,1.0,DUP0002,18,210423,5219,machine_read_complete,V2,
B0117,book,"Designing Mobile Interfaces _ Patterns for Interaction -- Hoober, Steven; Berkma",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Designing Mobile Interfaces _ Patterns for Interaction -- Hoober, Steven; Berkma.md",1.0,,26,209734,5485,machine_read_complete,V2,
B0118,book,Dewey and Design： A Pragmatist Perspective for Design -- Brian S_ Dixon -- Desig,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Dewey and Design： A Pragmatist Perspective for Design -- Brian S_ Dixon -- Desig.md,1.0,,15,155051,3528,machine_read_complete,V2,
B0119,book,"Deyan Sudjic：《B is for Bauhaus, Y is for YouTube Designing the Modern World from A to Z》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Deyan Sudjic：《B is for Bauhaus, Y is for YouTube Designing the Modern World from A to Z》_clean.md",1.0,,48,180984,4931,machine_read_complete,V2,
B0120,book,Deyan Sudjic：《The Language of Things Understanding the World of Desirable Objects》，2008,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Deyan Sudjic：《The Language of Things Understanding the World of Desirable Objects》，2008_clean.md,1.0,,15,164452,3672,machine_read_complete,V2,
B0121,book,"Dickerman：《Dada Zurich, Berlin, Hannover, Cologne, New York, Paris》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Dickerman：《Dada Zurich, Berlin, Hannover, Cologne, New York, Paris》.md",1.0,,15,157198,3999,machine_read_complete,V2,
B0122,book,"Digital Design Theory_ Readings from the Field (Design -- Armstrong, Helen -- De",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Digital Design Theory_ Readings from the Field (Design -- Armstrong, Helen -- De.md",1.0,,43,236752,4316,machine_read_complete,V2,
B0123,book,Digital Materialities ： Design and Anthropology -- Sarah Pink; Elisenda Ardèvol;,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Digital Materialities ： Design and Anthropology -- Sarah Pink; Elisenda Ardèvol;.md,1.0,,19,224631,5097,machine_read_complete,V2,
B0124,book,"DILLON, ANDREW. Beyond Usability Process, Outcome and Affect in Human Computer Interaction",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\DILLON, ANDREW. Beyond Usability Process, Outcome and Affect in Human Computer Interaction_clean.md",1.0,,22,231099,6472,machine_read_complete,V2,
B0125,book,Don Norman：《The Design of Future Things》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Don Norman：《The Design of Future Things》_clean.md,1.0,,16,195378,5198,machine_read_complete,V2,
B0126,book,Donald A. Norman：《Emotional Design Why We Love (Or Hate) Everyday Things》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Donald A. Norman：《Emotional Design Why We Love (Or Hate) Everyday Things》_clean.md,1.0,,17,210333,4721,machine_read_complete,V2,
B0127,book,Donald A. Norman：《The Design of Everyday Things》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Donald A. Norman：《The Design of Everyday Things》.md,1.0,,14,175364,4337,machine_read_complete,V2,
B0128,book,Donald A. Schön：《The Reflective Practitioner How Professionals Think In Action》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Donald A. Schön：《The Reflective Practitioner How Professionals Think In Action》_clean.md,1.0,,28,785350,4336,machine_read_complete,V2,
B0129,book,Donald A_ Schon：《The Reflective Practitioner，1983》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Donald A_ Schon：《The Reflective Practitioner，1983》.md,1.0,,18,173323,4320,machine_read_complete,V2,replacement_characters=6
B0130,book,Donald Quataert：《Ottoman Manufacturing in the Age of the Industrial Revolution》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Donald Quataert：《Ottoman Manufacturing in the Age of the Industrial Revolution》_clean.md,1.0,,15,136853,3700,machine_read_complete,V2,
B0131,book,Donna J. Haraway：《Staying with the Trouble Making Kin in the Chthulucene》，2016,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Donna J. Haraway：《Staying with the Trouble Making Kin in the Chthulucene》，2016_clean.md,1.0,,16,125445,2327,machine_read_complete,V2,
B0132,book,"Dr Maxine Berg：《The Age of Manufactures, 1700-1820 - Industry, Innovation and Work in Britain》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Dr Maxine Berg：《The Age of Manufactures, 1700-1820 - Industry, Innovation and Work in Britain》_clean.md",1.0,,22,201397,5525,machine_read_complete,V2,
B0133,book,E. P. Thompson：《William Morris romantic to revolutionary》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\E. P. Thompson：《William Morris romantic to revolutionary》_clean.md,1.0,,28,241900,4607,machine_read_complete,V2,
B0134,book,E.H. Gombrich：《The Story of Art》，1950,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\E.H. Gombrich：《The Story of Art》，1950_clean.md,1.0,,64,978576,4404,machine_read_complete,V2,
B0135,book,"Edgar Kaufmann, Jr：《Nineteenth-Century Design》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Edgar Kaufmann, Jr：《Nineteenth-Century Design》_clean.md",1.0,,15,203655,5165,machine_read_complete,V2,
B0136,book,Edward R. Tufte：《The Visual Display of Quantitative Information》，1983,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Edward R. Tufte：《The Visual Display of Quantitative Information》，1983.md,1.0,,17,249745,5485,machine_read_complete,V2,
B0137,book,"Edward Rolf Tufte：《Visual Explanations Images and Quantities, Evidence and Narrative》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Edward Rolf Tufte：《Visual Explanations Images and Quantities, Evidence and Narrative》.md",1.0,,15,182974,4814,machine_read_complete,V2,
B0138,book,"Edward Steinfeld, Jordana Maisel：《Universal Design Creating Inclusive Environments》，2012",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Edward Steinfeld, Jordana Maisel：《Universal Design Creating Inclusive Environments》，2012_clean.md",1.0,,26,184171,3597,machine_read_complete,V2,
B0139,book,Edward T. Hall：《The Hidden Dimension》，1966,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Edward T. Hall：《The Hidden Dimension》，1966_clean.md,1.0,,12,127137,3934,machine_read_complete,V2,
B0140,book,Elizabeth (Dori) Tunstall：《Decolonizing Design A Cultural Justice Guidebook》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Elizabeth (Dori) Tunstall：《Decolonizing Design A Cultural Justice Guidebook》_clean.md,1.0,,13,157694,3794,machine_read_complete,V2,
B0141,book,"Elizabeth Hallam, Tim Ingold (eds.)：《Creativity and Cultural Improvisation》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Elizabeth Hallam, Tim Ingold (eds.)：《Creativity and Cultural Improvisation》_clean.md",1.0,,24,201687,4755,machine_read_complete,V2,
B0142,book,"Elizabeth Shove, Matthew Watson, Martin Hand, Jack Ingram：《The Design of Everyday Life》，2007",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Elizabeth Shove, Matthew Watson, Martin Hand, Jack Ingram：《The Design of Everyday Life》，2007_clean.md",1.0,,15,172052,3931,machine_read_complete,V2,
B0143,book,Elizabeth Wilson：《Adorned in Dreams Fashion and Modernity》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Elizabeth Wilson：《Adorned in Dreams Fashion and Modernity》_clean.md,1.0,,20,186854,5072,machine_read_complete,V2,
B0144,book,"Ellen Lupton, J. Abbott Miller：《Design Writing Research Writing on Graphic Design》，1996",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Ellen Lupton, J. Abbott Miller：《Design Writing Research Writing on Graphic Design》，1996_clean.md",1.0,,25,132729,3238,machine_read_complete,V2,
B0145,book,Ellen Lupton：《Mechanical Brides Women and Machines from Home to Office》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Ellen Lupton：《Mechanical Brides Women and Machines from Home to Office》.md,1.0,,12,203286,4661,machine_read_complete,V2,
B0146,book,Ellen Lupton：《Thinking with Type》，2004,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Ellen Lupton：《Thinking with Type》，2004_clean.md,1.0,,13,163707,3106,machine_read_complete,V2,
B0147,book,Emil Ruder：《Typography - A Manual of Design [ Typographie ]》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Emil Ruder：《Typography - A Manual of Design [ Typographie ]》.md,1.0,,27,182612,4631,machine_read_complete,V2,
B0148,book,Emmanuel Cooper：《Ten Thousand Years of Pottery》，2000,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Emmanuel Cooper：《Ten Thousand Years of Pottery》，2000_clean.md,1.0,,22,155558,3782,machine_read_complete,V2,
B0149,book,"Epstein, Stephan R.; Prak, Maarten：Guilds, Innovation, and the European Economy, 1400-1800, 2008",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Epstein, Stephan R.; Prak, Maarten：Guilds, Innovation, and the European Economy, 1400-1800, 2008_clean.md",1.0,,20,182397,4730,machine_read_complete,V2,
B0150,book,Erich Gamma：《Design Patterns Elements of Reusable Object-Oriented Software》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Erich Gamma：《Design Patterns Elements of Reusable Object-Oriented Software》.md,1.0,,14,75162,1761,machine_read_complete,V2,
B0151,book,"Ezio Manzini：《Design, When Everybody Designs An Introduction to Design for Social Innovation》，2015",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Ezio Manzini：《Design, When Everybody Designs An Introduction to Design for Social Innovation》，2015_clean.md",1.0,,47,921026,6571,machine_read_complete,V2,replacement_characters=14
B0152,book,"Fallan, Kjetil, Design History： Understanding Theory and Method, 2010",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Fallan, Kjetil, Design History Understanding Theory and Method, 2010.md",1.0,,13,79450,1229,machine_read_complete,V2,
B0153,book,FALLMAN D. Design-oriented human-computer interaction[C],book_or_book_length_source,D:\Design-history-知识库\00-book_clean\FALLMAN D. Design-oriented human-computer interaction[C].md,1.0,,16,228409,5431,machine_read_complete,V2,replacement_characters=21
B0154,book,Finlay Robert：《The pilgrim art cultures of porcelain in world history》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Finlay Robert：《The pilgrim art cultures of porcelain in world history》_clean.md,1.0,,18,161083,4612,machine_read_complete,V2,
B0155,book,"Fiona Kerlogue, Tara Sosrowardoyo：《Batik design, style & history featuring selections from》，2004",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Fiona Kerlogue, Tara Sosrowardoyo：《Batik design, style & history featuring selections from》，2004_clean.md",1.0,,16,181698,4157,machine_read_complete,V2,
B0156,book,Fiona MacCarthy：《William Morris a life for our time》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Fiona MacCarthy：《William Morris a life for our time》_clean.md,1.0,,25,201155,4024,machine_read_complete,V2,
B0157,book,"Forty, Adrian：Objects of Desire, 1986",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Forty, Adrian：Objects of Desire, 1986.md",1.0,,32,777298,4950,machine_read_complete,V2,
B0158,book,Frank Whitford：《Bauhaus》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Frank Whitford：《Bauhaus》_clean.md,1.0,,26,207888,5979,machine_read_complete,V2,replacement_characters=3
B0159,book,"Frayling, Christopher：Art and Design：100 Years at the Royal College of Art, 1999",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Frayling, Christopher：Art and Design：100 Years at the Royal College of Art, 1999_clean.md",1.0,,29,173168,3904,machine_read_complete,V2,
B0160,book,Fuad-Luke：《The eco-design handbook a complete sourcebook for the home and office》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Fuad-Luke：《The eco-design handbook a complete sourcebook for the home and office》.md,1.0,,20,181279,4814,machine_read_complete,V2,
B0161,book,Gaiter：《Visualizing a Black Future Emory Douglas and the Black Panther Party》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Gaiter：《Visualizing a Black Future Emory Douglas and the Black Panther Party》_clean.md,1.0,,15,149804,3383,machine_read_complete,V2,
B0162,book,"Gallo, Max：The Poster in History, 1974",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Gallo, Max：The Poster in History, 1974_clean.md",1.0,,14,127806,3131,machine_read_complete,V2,
B0163,book,Garrett：《The elements of user experience user-centered design for the Web and beyond》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Garrett：《The elements of user experience user-centered design for the Web and beyond》.md,1.0,,17,216057,5268,machine_read_complete,V2,
B0164,book,"Gennifer Weisenfeld.：《Mavo Japanese Artists and the Avant-Garde, 1905-1931》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Gennifer Weisenfeld.：《Mavo Japanese Artists and the Avant-Garde, 1905-1931》.md",1.0,,15,167033,3866,machine_read_complete,V2,
B0165,book,"Geoffrey Alan Jellicoe, Susan Jellicoe：《The Landscape of Man》，1975",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Geoffrey Alan Jellicoe, Susan Jellicoe：《The Landscape of Man》，1975_clean.md",1.0,,60,3447080,4479,machine_read_complete,V2,
B0166,book,"George, Kenneth M.; Nordholt, Henk Schulte：《Outward Appearances Dressing State and Society in Indonesia》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\George, Kenneth M.; Nordholt, Henk Schulte：《Outward Appearances Dressing State and Society in Indonesia》_clean.md",1.0,,19,156232,3956,machine_read_complete,V2,
B0167,book,Gilles Lipovetsky：《The Empire of Fashion Dressing Modern Democracy》，1987,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Gilles Lipovetsky：《The Empire of Fashion Dressing Modern Democracy》，1987_clean.md,1.0,,26,925751,4562,machine_read_complete,V2,
B0168,book,"Gillian Naylor：《The arts and crafts movement a study of its sources, ideals and influence on design theory》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Gillian Naylor：《The arts and crafts movement a study of its sources, ideals and influence on design theory》_clean.md",1.0,,15,177666,3892,machine_read_complete,V2,
B0169,book,Giorgio Riello：《Cotton The Fabric That Made the Modern World》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Giorgio Riello：《Cotton The Fabric That Made the Modern World》_clean.md,1.0,,20,167336,4960,machine_read_complete,V2,
B0170,book,Glenn Adamson：《Global Design History》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Glenn Adamson：《Global Design History》.md,1.0,,22,161347,3685,machine_read_complete,V2,
B0171,book,"Gombrich, E. H. (Ernst Hans)：《The sense of order a study in the psychology of decorative art》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Gombrich, E. H. (Ernst Hans)：《The sense of order a study in the psychology of decorative art》_clean.md",1.0,,37,1448941,3608,machine_read_complete,V2,
B0172,book,Goss：《French art deco》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Goss：《French art deco》.md,1.0,,57,219874,7002,machine_read_complete,V2,
B0173,book,Graeme Brooker Sally Stone：《Re-Readings 2 Interior Architecture and the Principl,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Graeme Brooker Sally Stone：《Re-Readings 2 Interior Architecture and the Principl.md,1.0,,11,175179,3747,machine_read_complete,V2,
B0174,book,Graham Pullin：《Design Meets Disability》，2009,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Graham Pullin：《Design Meets Disability》，2009_clean.md,1.0,,16,129031,3178,machine_read_complete,V2,
B0175,book,"Grand Designs Labor, Empire, and the Museum in Victorian Culture",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Grand Designs Labor, Empire, and the Museum in Victorian Culture.md",1.0,,14,180414,4137,machine_read_complete,V2,
B0176,book,"Graphic Design Theory： Readings from the Field (Design -- Armstrong, Helen(Autho",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Graphic Design Theory： Readings from the Field (Design -- Armstrong, Helen(Autho.md",1.0,,33,230308,5980,machine_read_complete,V2,
B0177,book,Greg Nudelman：《Android Design Patterns Interaction Design Solutions for Developers》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Greg Nudelman：《Android Design Patterns Interaction Design Solutions for Developers》.md,1.0,,21,185311,3308,machine_read_complete,V2,
B0178,book,Greiman：《Hybrid imagery the fusion of technology and graphic design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Greiman：《Hybrid imagery the fusion of technology and graphic design》.md,1.0,,14,160656,3679,machine_read_complete,V2,
B0179,book,Guy Julier：《From Visual Culture to Design Culture》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Guy Julier：《From Visual Culture to Design Culture》_clean.md,1.0,,12,150316,4167,machine_read_complete,V2,
B0180,book,Guy Julier：《The Culture of Design》，2000,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Guy Julier：《The Culture of Design》，2000_clean.md,1.0,,18,190417,3462,machine_read_complete,V2,
B0181,book,"Guy, John：Woven Cargoes：Indian Textiles in the East, 1998",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Guy, John：Woven Cargoes：Indian Textiles in the East, 1998_clean.md",1.0,,15,141106,4079,machine_read_complete,V2,
B0182,book,"Hans M. Wingler：《The Bauhaus Weimar, Dessau, Berlin, Chicago》，1969",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Hans M. Wingler：《The Bauhaus Weimar, Dessau, Berlin, Chicago》，1969_clean.md",1.0,,15,129322,3829,machine_read_complete,V2,
B0183,book,Hazel Conway：《Design history a students handbook》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Hazel Conway：《Design history a students handbook》_clean.md,1.0,,16,159857,3647,machine_read_complete,V2,
B0184,book,"Helen Sharp, Jenny Preece, Yvonne Rogers：《Interaction Design Beyond Human-Computer Interaction》，2019",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Helen Sharp, Jenny Preece, Yvonne Rogers：《Interaction Design Beyond Human-Computer Interaction》，2019_clean.md",1.0,,23,161481,2983,machine_read_complete,V2,
B0185,book,Heller：《Paul Rand》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Heller：《Paul Rand》.md,1.0,,14,182603,4698,machine_read_complete,V2,
B0186,book,Henry Dreyfuss：《Designing for People》，1967,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Henry Dreyfuss：《Designing for People》，1967_clean.md,1.0,,48,461498,4511,machine_read_complete,V2,
B0187,book,Herbert Spencer：《Pioneers of Modern Typography》，1969,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Herbert Spencer：《Pioneers of Modern Typography》，1969_clean.md,1.0,,19,155993,3684,machine_read_complete,V2,
B0188,book,"Heskett, John：Design：A Very Short Introduction, 2005",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Heskett, John：Design：A Very Short Introduction, 2005_clean.md",1.0,,17,137821,3883,machine_read_complete,V2,
B0189,book,"Heskett, John：《Industrial design》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Heskett, John：《Industrial design》_clean.md",1.0,,34,533221,4012,machine_read_complete,V2,
B0190,book,"Hobsbawm, Eric：《Age of Revolution 1789-1848》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Hobsbawm, Eric：《Age of Revolution 1789-1848》_clean.md",1.0,,25,125774,4187,machine_read_complete,V2,
B0191,book,Holmes：《Mismatch How Inclusion Shapes Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Holmes：《Mismatch How Inclusion Shapes Design》.md,1.0,,16,185455,4743,machine_read_complete,V2,
B0192,book,"Hounshell：《From the American system to mass production, 1800-1932 the developmen",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Hounshell：《From the American system to mass production, 1800-1932 the developmen.md",1.0,,16,139781,3797,machine_read_complete,V2,
B0193,book,"Hugh Honour, John Fleming：《A World History of Art》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Hugh Honour, John Fleming：《A World History of Art》_clean.md",1.0,,29,175864,4488,machine_read_complete,V2,
B0194,book,Ida Engholm：《Design for the New World From Human Design to Planet Design》，2023,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Ida Engholm：《Design for the New World From Human Design to Planet Design》，2023_clean.md,1.0,,14,183818,4718,machine_read_complete,V2,
B0195,book,"Ingold, Tim：Making：Anthropology, Archaeology, Art and Architecture, 2010",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Ingold, Tim：Making：Anthropology, Archaeology, Art and Architecture, 2010_clean.md",1.0,,12,180798,4002,machine_read_complete,V2,
B0196,book,Isabelle Anscombe：《Arts and Crafts Style》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Isabelle Anscombe：《Arts and Crafts Style》.md,1.0,,55,189740,4307,machine_read_complete,V2,
B0197,book,"James H. Fraser, Steven Heller：《Japanese Modern Graphic Design Between the Wars》，1996",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\James H. Fraser, Steven Heller：《Japanese Modern Graphic Design Between the Wars》，1996_clean.md",1.0,,16,164740,3567,machine_read_complete,V2,
B0198,book,James J. Gibson：《The Ecological Approach To Visual Perception》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\James J. Gibson：《The Ecological Approach To Visual Perception》_clean.md,1.0,,23,167713,5256,machine_read_complete,V2,
B0199,book,James：《Picture this World War I posters and visual culture》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\James：《Picture this World War I posters and visual culture》.md,1.0,DUP0001,20,167617,4461,machine_read_complete,V2,
B0200,book,Jan Borchers：《A Pattern Approach to Interaction Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jan Borchers：《A Pattern Approach to Interaction Design》.md,1.0,,13,248920,6633,machine_read_complete,V2,
B0201,book,Jane Jacobs：《The Death and Life of Great American Cities》，1961,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jane Jacobs：《The Death and Life of Great American Cities》，1961_clean.md,1.0,,51,1149880,4064,machine_read_complete,V2,
B0202,book,Jean Baudrillard：《The Consumer Society Myths and Structures》，1970,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jean Baudrillard：《The Consumer Society Myths and Structures》，1970_clean.md,1.0,,32,693595,2903,machine_read_complete,V2,
B0203,book,Jean Baudrillard：《The System Of Objects》，1968,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jean Baudrillard：《The System Of Objects》，1968_clean.md,1.0,,25,510783,3685,machine_read_complete,V2,
B0204,book,Jeffrey Auerbach：《The Great Exhibition of 1851 A Nation on Display》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jeffrey Auerbach：《The Great Exhibition of 1851 A Nation on Display》.md,1.0,,15,148746,3700,machine_read_complete,V2,
B0205,book,Jeffrey L. Meikle：《Design in the USA》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jeffrey L. Meikle：《Design in the USA》.md,1.0,,13,160670,3601,machine_read_complete,V2,
B0206,book,"Jeffrey L. Meikle：《Twentieth Century Limited Industrial Design in America, 1925-1939》，2001",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Jeffrey L. Meikle：《Twentieth Century Limited Industrial Design in America, 1925-1939》，2001_clean.md",1.0,,30,797206,4327,machine_read_complete,V2,
B0207,book,Jenifer Tidwell：《Designing Interfaces》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jenifer Tidwell：《Designing Interfaces》.md,1.0,,18,145062,4985,machine_read_complete,V2,
B0208,book,Jenny L. Davis：《How Artifacts Afford The Power and Politics of Everyday Things》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jenny L. Davis：《How Artifacts Afford The Power and Politics of Everyday Things》.md,1.0,,14,163044,3159,machine_read_complete,V2,
B0209,book,Jeremy Prestholdt：《Domesticating the World African Consumerism and the Genealogies of Globalization》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jeremy Prestholdt：《Domesticating the World African Consumerism and the Genealogies of Globalization》_clean.md,1.0,,15,140753,4178,machine_read_complete,V2,
B0210,book,"Joan Greenbaum, Morten Kyng (eds.)：《Design at Work Cooperative Design of Computer Systems》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Joan Greenbaum, Morten Kyng (eds.)：《Design at Work Cooperative Design of Computer Systems》_clean.md",1.0,,21,149269,3603,machine_read_complete,V2,
B0211,book,"Joanne Entwistle：《The Fashioned Body Fashion, Dress and Modern Social Theory》，2000",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Joanne Entwistle：《The Fashioned Body Fashion, Dress and Modern Social Theory》，2000_clean.md",1.0,,28,794186,3331,machine_read_complete,V2,
B0212,book,Joel Mokyr：《The lever of riches - technological creativity and economic progress (1990)》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Joel Mokyr：《The lever of riches - technological creativity and economic progress (1990)》.md,1.0,,20,174954,5324,machine_read_complete,V2,
B0213,book,Johann Wolfgang von Goethe：《Theory of Colours》，1810,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Johann Wolfgang von Goethe：《Theory of Colours》，1810_clean.md,1.0,,70,975326,4963,machine_read_complete,V2,
B0214,book,"Johanna Drucker, Emily McVarish：《Graphic Design History A Critical Guide》，2009",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Johanna Drucker, Emily McVarish：《Graphic Design History A Critical Guide》，2009_clean.md",1.0,,39,1237886,3106,machine_read_complete,V2,
B0215,book,"Johanna Drucker：《The Visible Word Experimental Typography and Modern Art, 1909-1923》，1994",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Johanna Drucker：《The Visible Word Experimental Typography and Modern Art, 1909-1923》，1994_clean.md",1.0,,12,140951,3292,machine_read_complete,V2,
B0216,book,Johannes Itten：《Design and Form The Basic Course at the Bauhaus and Later》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Johannes Itten：《Design and Form The Basic Course at the Bauhaus and Later》_clean.md,1.0,,18,97828,2165,machine_read_complete,V2,
B0217,book,Johannes Itten：《The Art of Color》，1961,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Johannes Itten：《The Art of Color》，1961_clean.md,1.0,,16,132719,3712,machine_read_complete,V2,
B0218,book,John A. Lent：《Asian Comics》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John A. Lent：《Asian Comics》.md,1.0,,25,120749,2889,machine_read_complete,V2,
