source_id,corpus,source_folder,relative_path,category,size_bytes,sha256,characters,physical_lines,markdown_headings,replacement_characters,machine_read_status,semantic_review_status
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch02_Prehistory_分析报告.md,chapter_or_full_report,10337,4ce46ec9f5994ab01c05b136676a0001a7193f5e03d3108b998024b344817fc7,5534,76,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch03_Coney_Island_分析报告.md,chapter_or_full_report,12023,f3e6950477ff231570d74235278536eec6218590917480e0ecdd64939f36971f,7101,73,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch04_The_Frontier_in_the_Sky_分析报告.md,chapter_or_full_report,12797,25b5f876ec469dab0084d77a9465a2a7d74ea804996bd9c48c68b15882b07d0f,7717,77,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch05_The_Skyscraper_Theorists_分析报告.md,chapter_or_full_report,9674,399b41429a0a0c806eaf0fff93a15a125c5ea724808dd9b25ad57eeda63877f9,5979,72,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch06_The_Lives_of_a_Block_分析报告.md,chapter_or_full_report,10914,5cabdc462acc0b0d37c38a404af8c794a773fdfa6dc7193e3c2437099c4a72fa,6769,72,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch07_Definitive_Instability_分析报告.md,chapter_or_full_report,7729,467e0f685ee65a7fbbbc7039e2bc07d9e40f45d03853cf0d7b168d291b9a0ce4,4299,64,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch08_The_Talents_of_Raymond_Hood_分析报告.md,chapter_or_full_report,9636,d7b46e6a0f7f4f748199702911bbc7ee6169a0a3e86bc823f4080a290e19069a,5984,70,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch09_All_the_Rockefeller_Centers_分析报告.md,chapter_or_full_report,10067,b5424a6326ca66ec3fe0d035eb43d9cf4bd42df10f7c7a524d1027f3066dac1f,6248,73,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch10_Radio_City_Music_Hall_分析报告.md,chapter_or_full_report,7548,d8cff529e762b470e250449bfb32f3960eba6f28e690691af8b63fd5d6ab8e33,4531,68,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch11_Kremlin_on_Fifth_Avenue_分析报告.md,chapter_or_full_report,8383,fb94ae6a5490482b718cfb5154c7c7832e139b888400a757fad5ca2ad7afaa1d,5038,62,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch12_2_Postscripts_分析报告.md,chapter_or_full_report,5043,027de27f08c985ca84b073c1606175cb1e18c0855901ada39677d2acaee889a6,3040,57,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch13_Europeans_分析报告.md,chapter_or_full_report,14233,04d77ad3bc16b3b64ac63493e6f404bccb06a2e98eec504d33a3722f69177050,8693,79,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch14_Postmortem_分析报告.md,chapter_or_full_report,9596,dcb1521dd2a4f7a4f6e34ab887ac14b03689b94506727fc5395697307bfaf80c,5813,69,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\Ch15_Appendix_分析报告.md,chapter_or_full_report,12351,f01feb35982b4b76afe7558271bcb843fe2d65338449a39267cfc52afe6daaca,7081,71,10,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,分析报告\NN_专项报告与实体总索引.md,special_entity_index,16639,324ea895b87dc471917a613a9192a00dc4ba6cb1eed49c18a88e89f556129cfe,11909,254,16,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,5043,c268c9098eb78d00f9c346d15c054737aaac0c42626775ca393a79c1cf7c6b52,2424,54,6,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,9757,51dba780fd6f11eda7abf178ab3e553e468108748ccf66f40597d6b5a9aa87b9,5801,129,9,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,知识涌现分析\02_语义链接网络.md,emergence_link_network,10458,bfd992bd99fc0d6a67c5f7e461960e2a59f5293d848842eb852d1b41ac9d46c7,5642,151,17,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,知识涌现分析\03_知识涌现计算.md,emergence_computation,7493,787c403da80b659791477af53604f8d679ee150a8a025aa5612d237f76e8e5ff,3722,70,7,0,complete,pending
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,知识涌现分析\04_知识发现报告.md,emergence_discovery,6555,704531811bee665566d4eabbe73bf752303e4ec1e3dd81a35c25b71c3494025a,2985,59,6,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告.md,legacy_root_report,6753,67c47d1737f5f4c4857e00bdc26b4a294fd2183f77524b75c6436a5708c1bff3,3811,69,10,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告\00_整体分析报告.md,overall_report,12509,8157780cb29f78e085972f1f907d667711a9eb1997c701e1e4e79183a00d558b,6702,109,13,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告\Ch01_分析报告_Some_necessary_clarifications.md,chapter_or_full_report,10111,e761b171efeec05eda0b1e719f238cee63303833eea89b5cade5bbee6a4e5dd3,5502,105,19,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告\Ch02_分析报告_Research_through_Design.md,chapter_or_full_report,13263,9f4e3688cfc7be379ed34fcc3d4a878a29af01794a05012260b6c4f461fb6b6a,8205,131,19,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告\Ch03_分析报告_Design_Knowledge_and_Research_Program.md,chapter_or_full_report,11563,082110eaa206785e0711b8699fde4f4029053454b99c885258322785ec2988f4,6946,111,19,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告\Ch04_分析报告_Transdisciplinarity.md,chapter_or_full_report,12575,f91f9a670adc5bccdae3a904c844c854d8410121791d9197fe6b2b1d1676e430,7175,124,19,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告\Ch05_分析报告_Concluding_Remarks.md,chapter_or_full_report,11009,cc27fb59fa3e2536cf3505ff27cf4c98e1bcb13bc9a49749480964132a333d4c,6605,110,19,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告\Ch06_分析报告_Study_Case_Design_and_Alzheimers.md,chapter_or_full_report,14714,2934249ddeb01d37e3b15e373c6b944da400d9eec5d39a5f56a9f26317196bd7,8132,134,19,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,分析报告\NN_专项报告与实体总索引.md,special_entity_index,15881,0a23b04daafd9fb48dddf618d1648c59188a4e1c67e0ccccc2fef1e5344e152f,11083,244,16,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,8749,8ac9bbaabc2e01e672f08ab655ec35c72b2504cdfb53489350c74317744c4d44,4123,96,12,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,12342,1146662fefb6aad49e52682cb1695bee80595c82d8aec338a3b1bf1d6d441d6a,8042,155,9,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,知识涌现分析\02_语义链接网络.md,emergence_link_network,8645,f51093c9b25506f556b8096bf51fbd8fa0442ed6a23c980c4304d66d517dfd9e,4993,117,11,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,知识涌现分析\03_知识涌现计算.md,emergence_computation,6900,7ebd281e5416e5461af47f03d8158bd12d918ea1ff3f552fbdb723ed688c1ba3,3507,71,8,0,complete,pending
B0361,book,Research：《through design and transdiscipl》,知识涌现分析\04_知识发现报告.md,emergence_discovery,7765,06232de21653b93d63011f31ee4def2b4919e7b6f9193202529d8a533e37c514,3624,59,6,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告.md,legacy_root_report,5758,0bd4a0f55111ebe3952b21e793f32a8c989944f5d3e27ff184dbce98ca01b951,3182,87,10,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告\00_整体分析报告.md,overall_report,14682,9c156eb855a4fa4faac61cf06e15beb9f4f739ca57c2c34b314f7cb80a7b1c87,7852,124,13,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告\Ch01_分析报告_Foreword.md,chapter_or_full_report,10987,5f53f189dfa655679087a329147ff969508d0ac1f3e27c6abde947b6d8d06f17,6457,131,19,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告\Ch02_分析报告_The_1950s.md,chapter_or_full_report,14604,cf1866426f2185b6afece717a6a066251d867907f89f28831c140f3b50eb5bba,9413,160,18,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告\Ch03_分析报告_The_1960s.md,chapter_or_full_report,16683,c05926472f469852cdfbb27ca038b6989f9b09ff17403ac7e01236893d80fdcf,11408,191,18,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告\Ch04_分析报告_The_1970s.md,chapter_or_full_report,18116,14d87562701c8b0f84aff14d883db1905f629e96494f982e8f2eca317ffdb821,11941,209,18,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告\Ch05_分析报告_The_1980s.md,chapter_or_full_report,17475,65b2a5e4ec5986d058d419f4aa1df3f48ba1cf05879e759ac9d5be6433cd6e45,11816,200,18,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告\Ch06_分析报告_Bibliography_and_Index.md,chapter_or_full_report,11048,1f52c14ee9e3cb1cda94b7f04b8223cf5d05fdc7a58cad6f124bf91d754d7eee,7491,140,18,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,分析报告\NN_专项报告与实体总索引.md,special_entity_index,21310,3edb560be9d0f7b328e3cb1adb276feb222e31bcb2ae48fb9d25a13a564248cc,15838,366,14,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,6401,7c03a335b367ffb17c5068c215bc96f7e35a04e6a3a56846fc2c47ffea990a99,2997,70,9,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,12964,fc94f5185dca3e22015a99ba5f18481d67220dfd6904f9608dffa8bcfa15567d,7705,150,9,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,知识涌现分析\02_语义链接网络.md,emergence_link_network,8732,20c5648ae11e5b76b4953c4ee30a3036abb2394b8df4fc53416ebbac7e23cb17,5088,127,14,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,知识涌现分析\03_知识涌现计算.md,emergence_computation,8313,a28bb4932740cdf090d9b45d5ce5b27f57fc8f466283d891937cb7bfd92d2a11,4514,91,7,0,complete,pending
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,知识涌现分析\04_知识发现报告.md,emergence_discovery,6773,d99103f691b71fdad6fc1c819801ee92368d9fb05b1d0f08f6e727a0555e3319,3385,86,6,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告.md,legacy_root_report,8087,721335ab3e70b2f3d040244701a13b0f43ed3d34c012c44465a6ff108fb5d082,4779,89,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\00_整体分析报告.md,overall_report,14105,cbf093dff382bd32a2ac592b5b849ddcd63de4533b39f092cd25d19a53b94780,7957,129,13,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch01_分析报告_The_academic_tradition_and_the_concept_of_elementary_composition.md,chapter_or_full_report,5751,342202bf721eb601b6e42d6cfcf7ba519d9fff2f398bf935242fd266ee35ccf7,3587,61,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch02_分析报告_Choisy_rationalism_and_technique.md,chapter_or_full_report,5144,06677a1468290fa8ac856d5f6453677d6080837648c0d4ceff87710fba2adb3e,3027,59,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch03_分析报告_The_Academic_succession_Garnier_and_Perret.md,chapter_or_full_report,6014,9b11d6963cc2dd23aa37c7e66983ab03f023c790f0557c52b617b55269b9318c,3728,64,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch04_分析报告_England_Lethaby_and_Scott.md,chapter_or_full_report,5445,4b1968f94887abc59e14d20bc6803158246e170136f41ebf2608a56c968dfeff,3403,59,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch05_分析报告_Germany_industry_and_the_Werkbund.md,chapter_or_full_report,6106,3a0635c08ff5fe65a75305ee82a4643dfbdd386878c70db425fe382c636741a3,3862,60,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch06_分析报告_The_Factory_aesthetic.md,chapter_or_full_report,6259,ecf35732b54a52e41de3edeafb05e4bd2f4cb6fdf81fca980083d5ddb924c698,3853,58,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch07_分析报告_Adolf_Loos_and_the_problem_of_ornament.md,chapter_or_full_report,5860,79a17b6569e8f5cb787a9a36361fea3765d73b9367bbbbe2613728f16fd07b00,3574,60,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch08_分析报告_Futurism_the_Foundation_Manifesto.md,chapter_or_full_report,5048,c6727b0e56b3f5aaa047963bf672aaacc330b6fb55e41cadf161879bbd80f0f3,2887,60,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch09_分析报告_Futurism_theory_and_development.md,chapter_or_full_report,6385,490d4030564e3193eb2274896e95bc884d167c7aaef179ba3ff5c76082025d64,3864,61,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch10_分析报告_SantElia_and_Futurist_architecture.md,chapter_or_full_report,5774,79014f1c47fc1ced3445d25b3ea6566dfa431d590db315fb830cbaf7b5d1401d,3607,61,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch11_分析报告_Holland_Berlage_and_attitudes_to_Wright.md,chapter_or_full_report,5965,5b67e1d5c042d2c0e978f6cbe3553e2814f3d67cef107e309fb3493d7e316f14,3911,59,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch12_分析报告_De_Stijl_the_Dutch_phase.md,chapter_or_full_report,6191,e274616dcfaa7d2e517f75518b19ee9efd83391835ba11ca07ad6844001170b2,3909,63,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch13_分析报告_Expressionism_Amsterdam_and_Berlin.md,chapter_or_full_report,5999,434881036ec2ece5f4b5b43f4b9c4f1b46daac519171bb4ac210a7d434fc1773,3850,59,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch14_分析报告_De_Stijl_the_International_phase.md,chapter_or_full_report,7178,45e93f9edeff6c8e400907d35ac1e410da7bfb96d8a8e531b4e03fada89e0972,4771,64,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch15_分析报告_Architecture_and_the_Cubist_tradition.md,chapter_or_full_report,6704,c7a00d49001d33df17a1457f74441316304b771d7443b28127b4733e144e9053,4367,62,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch16_分析报告_Progressive_building_in_Paris_1918-1928.md,chapter_or_full_report,5520,802d96a024c619d05f1df09038b56235638c719905f095d1bd873f51ce79ad05,3526,57,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch17_分析报告_Vers_une_Architecture.md,chapter_or_full_report,7145,7dab767000e65a683821dc0fe9171075c277890181b90845eafc525289de1c62,4383,67,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch18_分析报告_Le_Corbusier_town-planning_and_aesthetics.md,chapter_or_full_report,7273,634abf0aa8aeddd41b338093c0aeb0022c74b26b4d12f7580a08123a64e45d7a,4651,62,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch19_分析报告_The_Berlin_school.md,chapter_or_full_report,6895,7d0a5bd425b4c77cd04b4c73c3e88d01f88a119d9538e7afbbb48db0b4cf7e97,4436,62,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch20_分析报告_The_Bauhaus.md,chapter_or_full_report,6784,594043786db2f8b30266b6743875d1fee926c5de1ee168fc7ca9946a91464012,4440,62,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch21_分析报告_Germany_the_encyclopaedics.md,chapter_or_full_report,6928,ca37518298ed5f4223ea34be4ed4c367932339d13f50329b02a54f169fde6fb0,4390,59,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\Ch22_分析报告_Conclusion_Functionalism_and_technology.md,chapter_or_full_report,8541,e754759c222de7bfbbfb29bcbc3d9d1411b03a05a41421a49018664468e81a6a,5058,65,10,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,分析报告\NN_专项报告与实体总索引.md,special_entity_index,16064,034121e193b2bdb1a6af8bc220cbd9ab2ec8232b2593cd2a602868a20166bed2,11624,298,17,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,3446,affd613a98080908c6454ddfc7a52ff660e6a31df5645d0832b8c132b6532a6f,1709,47,6,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,8477,5a33e97b4ed2e178526a7e19a2dcba5fbaf77eadb61569874230c78957e4630a,5058,125,8,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,知识涌现分析\02_语义链接网络.md,emergence_link_network,8624,9e676a516184fbbcf62243d5e2c1e2371ff87d1d34949bd6c434297e0a634081,5399,141,12,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,知识涌现分析\03_知识涌现计算.md,emergence_computation,6826,6d2b51791259b718195b42fb2fe89f178900ee89c7ee6977e77eb37ccf1c327f,4066,86,7,0,complete,pending
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,知识涌现分析\04_知识发现报告.md,emergence_discovery,6353,469e9a09f063754206daf02d690a2dae71c6e0047238086a7a9a7d719e34c24c,3156,63,6,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告.md,legacy_root_report,7686,c9f1c90469c89b9c09be840d989392a77641bab24ba99a59b00e835c55e39bf4,4272,129,16,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\00_整体分析报告.md,overall_report,17104,f5fbc403ce277c449294c15f019bc9c5a77aa122ff1f11dbd27c7d75c59e3b10,9179,209,20,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch01_分析报告_Introduction.md,chapter_or_full_report,6800,940841c7bae73f19e6a6c7463c327e1a7d06d4d737c3cecf475912ef3200bded,3654,111,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch02_分析报告_The_Art_Poster.md,chapter_or_full_report,8521,330333fe58fba4d4a205594f5c68deb0986f9c85632c67c905dfc59c28116fd6,5389,149,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch03_分析报告_Two-Dimensional_Design_and_Graphic_Reproduction.md,chapter_or_full_report,5286,0ab51241eef142d7766b68e6b4be3a925864310f00c80efb0977499c65e45a69,3145,93,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch04_分析报告_Technical_Boxes_Photography_Printing_Colour_Production.md,chapter_or_full_report,6488,eb09cd2b7053adedcefdb5a33f3ea90d7cdee9ce6a5c74ac725e1822bff2138a,4095,109,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch05_分析报告_The_Beginnings_of_Design_in_Europe.md,chapter_or_full_report,10011,47cac44c8cf38c9cc351130a0576b843f4f10994fb20c91fecb2247e04ee736e,6605,154,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch06_分析报告_War_and_Propaganda_1914_to_the_1920s.md,chapter_or_full_report,7926,0518356a24c2af7ffc66f2cb2bdfa2596990bcf57a8a1e33821495a6af04691f,4906,127,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch07_分析报告_Futurism_and_Italy.md,chapter_or_full_report,8813,573a1efc7fd5348a4d7d20b83cd68a269cea64c28c07653b0628f2f06af5684f,5404,138,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch08_分析报告_Soviet_Russia.md,chapter_or_full_report,10885,80a355aa8560c70b13d2803739986fc8325f2e8c1187fba78630ee4c85fd44d3,6923,164,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch09_分析报告_Germany_Expressionism_and_Dada.md,chapter_or_full_report,6391,4a834ce387d5a3600bc956f0a71d91ad8c223c6ede84e0265fb04f0d974fa22f,3578,98,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\Ch10_分析报告_Germany_Bauhaus_and_New_Typography.md,chapter_or_full_report,7364,57d166412f2f5f49e2e96f5c8f37dd08836f7a3443839f7fcb155adbc7ee33ee,4395,112,10,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,分析报告\NN_专项报告与实体总索引.md,special_entity_index,22081,68e3cc821e1a120a6a2b197342d302d32a1ee9ba2365a9a1c0dd9dcb48781195,16296,417,17,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,5543,cc3495a346e79a87ca6ae8cf2d1e0758ad16798eb280474009550bc295c9fa2c,2665,103,16,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,11734,9b250bfa0360b16704dff9b88a38f283bd7a64e271d779a526148b67cef2c050,6824,188,22,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,知识涌现分析\02_语义链接网络.md,emergence_link_network,11182,0cd936c67dbd11b77712dfad6120f3e32ab4273adf34189bd1abcbfb8830058c,6667,197,16,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,知识涌现分析\03_知识涌现计算.md,emergence_computation,10467,a2159e80d234a2fc45fcbc08173cd0dc6481fd4422e091d7d44c735a16b8c659,5902,167,21,0,complete,pending
B0364,book,Richard Hollis：《Graphic Design A Concise History》,知识涌现分析\04_知识发现报告.md,emergence_discovery,9341,83ad440c51c2ae2f63ef72fe0896a7d37fc1996e81c620984d9cf05f7fde3d7c,4611,111,13,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告.md,legacy_root_report,10606,5515533c1512ec80a193a68f52306b19111cad0da578e16e7461cda09f9e300f,6119,90,12,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\00_整体分析报告.md,overall_report,17191,caff936b78b7e418361fc9fc92955cff47f31954c0c66cc8d5abb5a29723447e,10429,127,16,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\Ch01_分析报告_The_Impact_of_Invention.md,chapter_or_full_report,12172,e253952698a0fe792f807ef96bff3bb6b221674ba8769278ad9b3fcd1ba3209b,7457,130,18,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\Ch02_分析报告_Art_and_Technology_A_New_Unity.md,chapter_or_full_report,11756,a5d583d5ea3ff9dfd602d626dc8526a387038b780508a2973763429869a69a40,7717,146,18,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\Ch03_分析报告_Style_and_the_Mass_Market.md,chapter_or_full_report,11578,55107347c526c68ee4cd4986ee048308687a910d3b44968edf73ef57fddb0a10,7860,136,18,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\Ch04_分析报告_Between_the_Wars.md,chapter_or_full_report,10600,89905359620a712f137b6b24daa123cc5328d375e42369034d9836716636abfd,6722,128,18,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\Ch05_分析报告_Populuxe_The_American_Influence.md,chapter_or_full_report,11418,ce4ffe62ec759e8a821873850e359c0eb30e53b133403958afab9a4ad21134f7,7539,140,18,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\Ch06_分析报告_Modernism_and_the_International_Style.md,chapter_or_full_report,16868,a0dddf62d6173a4250035e39f7cb567c97a41f7edded6c9d517f94def80f4e3d,11587,179,18,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\Ch07_分析报告_Postmodernism_and_Beyond.md,chapter_or_full_report,16804,c5646875e47cf25fcf36ec2aeb9aa1f1cccb72b79c76cce9e58663fd8026bcb6,11326,182,18,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,分析报告\NN_专项报告与实体总索引.md,special_entity_index,18323,876542f16fc273d5293f1d43d14c22ec4302592a57df6d94d568f149514d6b34,12771,306,17,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,7138,fee5c420df37d324af018cbafdb776df6965d51d3e59ebf0a97442667e6276c5,3374,85,9,0,complete,pending
